population,response,percentage
cd4_t_cell,no,29.2850
cd4_t_cell,no,32.5374
cd4_t_cell,no,25.3568
cd4_t_cell,no,29.6745
cd4_t_cell,no,30.6837
cd4_t_cell,no,22.7837
cd4_t_cell,no,32.2877
cd4_t_cell,no,27.8863
cd4_t_cell,no,34.9053
cd4_t_cell,no,38.2192
cd4_t_cell,no,22.1637
cd4_t_cell,no,27.6848
cd4_t_cell,no,35.1913
cd4_t_cell,no,37.1709
cd4_t_cell,no,31.4533
cd4_t_cell,no,30.4111
cd4_t_cell,no,23.8862
cd4_t_cell,no,29.4799
cd4_t_cell,no,18.8532
cd4_t_cell,no,29.5986
cd4_t_cell,no,23.4697
cd4_t_cell,no,33.7649
cd4_t_cell,no,27.9079
cd4_t_cell,no,28.3507
cd4_t_cell,no,22.6882
cd4_t_cell,no,20.0653
cd4_t_cell,no,35.8429
cd4_t_cell,no,28.9047
cd4_t_cell,no,21.3520
cd4_t_cell,no,29.8269
cd4_t_cell,no,24.3536
cd4_t_cell,no,26.2621
cd4_t_cell,no,36.5193
cd4_t_cell,no,28.5868
cd4_t_cell,no,32.7686
cd4_t_cell,no,30.8559
cd4_t_cell,no,26.5072
cd4_t_cell,no,34.7291
cd4_t_cell,no,31.3782
cd4_t_cell,no,28.8421
cd4_t_cell,no,30.1871
cd4_t_cell,no,45.2662
cd4_t_cell,no,25.6309
cd4_t_cell,no,26.6406
cd4_t_cell,no,24.5345
cd4_t_cell,no,31.9434
cd4_t_cell,no,25.5970
cd4_t_cell,no,33.9491
cd4_t_cell,no,29.2625
cd4_t_cell,no,27.0419
cd4_t_cell,no,29.9625
cd4_t_cell,no,27.9311
cd4_t_cell,no,29.7168
cd4_t_cell,no,28.9845
cd4_t_cell,no,27.1207
cd4_t_cell,no,25.1781
cd4_t_cell,no,28.9479
cd4_t_cell,no,27.5512
cd4_t_cell,no,39.3632
cd4_t_cell,no,36.7138
cd4_t_cell,no,35.2932
cd4_t_cell,no,37.8992
cd4_t_cell,no,23.0238
cd4_t_cell,no,29.1819
cd4_t_cell,no,25.8931
cd4_t_cell,no,20.8428
cd4_t_cell,no,23.0827
cd4_t_cell,no,34.3767
cd4_t_cell,no,34.5203
cd4_t_cell,no,32.1429
cd4_t_cell,no,20.9068
cd4_t_cell,no,24.9516
cd4_t_cell,no,28.8811
cd4_t_cell,no,26.4439
cd4_t_cell,no,23.1352
cd4_t_cell,no,34.3391
cd4_t_cell,no,18.2863
cd4_t_cell,no,26.7451
cd4_t_cell,no,27.3054
cd4_t_cell,no,23.8018
cd4_t_cell,no,36.0169
cd4_t_cell,no,30.3519
cd4_t_cell,no,26.6532
cd4_t_cell,no,28.6073
cd4_t_cell,no,30.6633
cd4_t_cell,no,29.9966
cd4_t_cell,no,29.6131
cd4_t_cell,no,24.4919
cd4_t_cell,no,29.8911
cd4_t_cell,no,38.6388
cd4_t_cell,no,35.6759
cd4_t_cell,no,31.1188
cd4_t_cell,no,37.7232
cd4_t_cell,no,26.6418
cd4_t_cell,no,28.7291
cd4_t_cell,no,24.1565
cd4_t_cell,no,23.7022
cd4_t_cell,no,38.8640
cd4_t_cell,no,33.8738
cd4_t_cell,no,28.5996
cd4_t_cell,no,27.5252
cd4_t_cell,no,24.3075
cd4_t_cell,no,26.8086
cd4_t_cell,no,23.4302
cd4_t_cell,no,21.9983
cd4_t_cell,no,38.3354
cd4_t_cell,no,26.7666
cd4_t_cell,no,28.7105
cd4_t_cell,no,28.8936
cd4_t_cell,no,28.4227
cd4_t_cell,no,33.5042
cd4_t_cell,no,28.2529
cd4_t_cell,no,29.7900
cd4_t_cell,no,34.7174
cd4_t_cell,no,27.0169
cd4_t_cell,no,26.4463
cd4_t_cell,no,27.2540
cd4_t_cell,no,30.2519
cd4_t_cell,no,26.6684
cd4_t_cell,no,25.0670
cd4_t_cell,no,38.4871
cd4_t_cell,no,35.5913
cd4_t_cell,no,31.6856
cd4_t_cell,no,28.8552
cd4_t_cell,no,32.8558
cd4_t_cell,no,34.1655
cd4_t_cell,no,25.1476
cd4_t_cell,no,32.1923
cd4_t_cell,no,26.7049
cd4_t_cell,no,27.7521
cd4_t_cell,no,30.2064
cd4_t_cell,no,36.0040
cd4_t_cell,no,26.0805
cd4_t_cell,no,24.4031
cd4_t_cell,no,31.6736
cd4_t_cell,no,25.3715
cd4_t_cell,no,24.0542
cd4_t_cell,no,29.4199
cd4_t_cell,no,26.7158
cd4_t_cell,no,37.1245
cd4_t_cell,no,32.8813
cd4_t_cell,no,30.7526
cd4_t_cell,no,24.3647
cd4_t_cell,no,22.2045
cd4_t_cell,no,26.8452
cd4_t_cell,no,28.8966
cd4_t_cell,no,43.9965
cd4_t_cell,no,30.6164
cd4_t_cell,no,34.7991
cd4_t_cell,no,27.0022
cd4_t_cell,no,35.5000
cd4_t_cell,no,19.7379
cd4_t_cell,no,25.8219
cd4_t_cell,no,29.6151
cd4_t_cell,no,28.0031
cd4_t_cell,no,31.6790
cd4_t_cell,no,23.4992
cd4_t_cell,no,27.4369
cd4_t_cell,no,32.7845
cd4_t_cell,no,28.7027
cd4_t_cell,no,22.0492
cd4_t_cell,no,25.4278
cd4_t_cell,no,31.3566
cd4_t_cell,no,34.6061
cd4_t_cell,no,32.3303
cd4_t_cell,no,26.6503
cd4_t_cell,no,25.9459
cd4_t_cell,no,36.7222
cd4_t_cell,no,36.3827
cd4_t_cell,no,29.2685
cd4_t_cell,no,38.9478
cd4_t_cell,no,27.4215
cd4_t_cell,no,36.3777
cd4_t_cell,no,19.1170
cd4_t_cell,no,34.2860
cd4_t_cell,no,34.1654
cd4_t_cell,no,20.2146
cd4_t_cell,no,33.2654
cd4_t_cell,no,33.8751
cd4_t_cell,no,23.3048
cd4_t_cell,no,29.6138
cd4_t_cell,no,38.4731
cd4_t_cell,no,34.7877
cd4_t_cell,no,26.1210
cd4_t_cell,no,25.0190
cd4_t_cell,no,29.0727
cd4_t_cell,no,33.0112
cd4_t_cell,no,29.8200
cd4_t_cell,no,41.5297
cd4_t_cell,no,32.0158
cd4_t_cell,no,26.2776
cd4_t_cell,no,28.3563
cd4_t_cell,no,27.6366
cd4_t_cell,no,35.9930
cd4_t_cell,no,31.6687
cd4_t_cell,no,27.2248
cd4_t_cell,no,27.1745
cd4_t_cell,no,32.3533
cd4_t_cell,no,35.6113
cd4_t_cell,no,30.6256
cd4_t_cell,no,30.3657
cd4_t_cell,no,39.0689
cd4_t_cell,no,32.5611
cd4_t_cell,no,23.6018
cd4_t_cell,no,31.6016
cd4_t_cell,no,38.0038
cd4_t_cell,no,28.6180
cd4_t_cell,no,24.9371
cd4_t_cell,no,39.5457
cd4_t_cell,no,39.3305
cd4_t_cell,no,32.9761
cd4_t_cell,no,33.6234
cd4_t_cell,no,25.6897
cd4_t_cell,no,28.5671
cd4_t_cell,no,32.2676
cd4_t_cell,no,33.3716
cd4_t_cell,no,27.0070
cd4_t_cell,no,28.2662
cd4_t_cell,no,26.8321
cd4_t_cell,no,31.2350
cd4_t_cell,no,23.6964
cd4_t_cell,no,33.4801
cd4_t_cell,no,31.4436
cd4_t_cell,no,26.6063
cd4_t_cell,no,31.2163
cd4_t_cell,no,31.6716
cd4_t_cell,no,28.4309
cd4_t_cell,no,34.1228
cd4_t_cell,no,24.0521
cd4_t_cell,no,30.8115
cd4_t_cell,no,35.0092
cd4_t_cell,no,30.1291
cd4_t_cell,no,28.9083
cd4_t_cell,no,31.0222
cd4_t_cell,no,34.8806
cd4_t_cell,no,31.3428
cd4_t_cell,no,29.0874
cd4_t_cell,no,34.8413
cd4_t_cell,no,31.1555
cd4_t_cell,no,33.5771
cd4_t_cell,no,26.6984
cd4_t_cell,no,27.6873
cd4_t_cell,no,37.0533
cd4_t_cell,no,27.7430
cd4_t_cell,no,37.7442
cd4_t_cell,no,27.5044
cd4_t_cell,no,31.1459
cd4_t_cell,no,29.8296
cd4_t_cell,no,35.8707
cd4_t_cell,no,34.4109
cd4_t_cell,no,29.4912
cd4_t_cell,no,40.0979
cd4_t_cell,no,27.0342
cd4_t_cell,no,23.2493
cd4_t_cell,no,32.8034
cd4_t_cell,no,30.2477
cd4_t_cell,no,27.8308
cd4_t_cell,no,34.1786
cd4_t_cell,no,35.8880
cd4_t_cell,no,28.4302
cd4_t_cell,no,27.2827
cd4_t_cell,no,22.3441
cd4_t_cell,no,27.1469
cd4_t_cell,no,23.2169
cd4_t_cell,no,29.2020
cd4_t_cell,no,33.0444
cd4_t_cell,no,25.4795
cd4_t_cell,no,25.3967
cd4_t_cell,no,23.0108
cd4_t_cell,no,29.1505
cd4_t_cell,no,25.2786
cd4_t_cell,no,30.4250
cd4_t_cell,no,23.9427
cd4_t_cell,no,31.5892
cd4_t_cell,no,32.2546
cd4_t_cell,no,36.9479
cd4_t_cell,no,36.5838
cd4_t_cell,no,25.3525
cd4_t_cell,no,34.1205
cd4_t_cell,no,33.8813
cd4_t_cell,no,19.4342
cd4_t_cell,no,29.5467
cd4_t_cell,no,29.6104
cd4_t_cell,no,30.1847
cd4_t_cell,no,29.6576
cd4_t_cell,no,23.9160
cd4_t_cell,no,27.7685
cd4_t_cell,no,31.4418
cd4_t_cell,no,32.0554
cd4_t_cell,no,30.2671
cd4_t_cell,no,29.3273
cd4_t_cell,no,20.4307
cd4_t_cell,no,34.5871
cd4_t_cell,no,28.8573
cd4_t_cell,no,26.5057
cd4_t_cell,no,38.6820
cd4_t_cell,no,26.6171
cd4_t_cell,no,27.1219
cd4_t_cell,no,27.8931
cd4_t_cell,no,36.3355
cd4_t_cell,no,27.4620
cd4_t_cell,no,35.5656
cd4_t_cell,no,31.8387
cd4_t_cell,no,29.5305
cd4_t_cell,no,36.1824
cd4_t_cell,no,24.9880
cd4_t_cell,no,32.8636
cd4_t_cell,no,34.7995
cd4_t_cell,no,26.1032
cd4_t_cell,no,29.1498
cd4_t_cell,no,17.8574
cd4_t_cell,no,34.1689
cd4_t_cell,no,28.5972
cd4_t_cell,no,26.7381
cd4_t_cell,no,27.2429
cd4_t_cell,no,30.7488
cd4_t_cell,no,30.8722
cd4_t_cell,no,33.2247
cd4_t_cell,no,27.2256
cd4_t_cell,no,34.1834
cd4_t_cell,no,18.6368
cd4_t_cell,no,40.6689
cd4_t_cell,no,19.4461
cd4_t_cell,no,42.3353
cd4_t_cell,no,34.9678
cd4_t_cell,no,28.4020
cd4_t_cell,no,28.9312
cd4_t_cell,no,25.2804
cd4_t_cell,no,30.5295
cd4_t_cell,no,37.0872
cd4_t_cell,no,29.0533
cd4_t_cell,no,31.6347
cd4_t_cell,no,33.9538
cd4_t_cell,no,30.2348
cd4_t_cell,no,30.2884
cd4_t_cell,no,26.3054
cd4_t_cell,no,28.4116
cd4_t_cell,no,22.9351
cd4_t_cell,no,30.7813
cd4_t_cell,no,31.0974
cd4_t_cell,no,34.2393
cd4_t_cell,no,31.6895
cd4_t_cell,no,25.8327
cd4_t_cell,no,24.3201
cd4_t_cell,no,28.9013
cd4_t_cell,no,28.2972
cd4_t_cell,no,26.9743
cd4_t_cell,no,32.8683
cd4_t_cell,no,34.9083
cd4_t_cell,no,25.2777
cd4_t_cell,no,27.1536
cd4_t_cell,no,37.8377
cd4_t_cell,no,39.3633
cd4_t_cell,no,35.9619
cd4_t_cell,no,24.9009
cd4_t_cell,no,28.3425
cd4_t_cell,no,31.7250
cd4_t_cell,no,26.5616
cd4_t_cell,no,30.1203
cd4_t_cell,no,27.1001
cd4_t_cell,no,36.3650
cd4_t_cell,no,30.0030
cd4_t_cell,no,34.6127
cd4_t_cell,no,35.1975
cd4_t_cell,no,30.1919
cd4_t_cell,no,27.8427
cd4_t_cell,no,19.0932
cd4_t_cell,no,34.5889
cd4_t_cell,no,29.2214
cd4_t_cell,no,35.1299
cd4_t_cell,no,32.5685
cd4_t_cell,no,28.2870
cd4_t_cell,no,25.4698
cd4_t_cell,no,39.6772
cd4_t_cell,no,30.5478
cd4_t_cell,no,20.2745
cd4_t_cell,no,32.5731
cd4_t_cell,no,34.6729
cd4_t_cell,no,27.6513
cd4_t_cell,no,34.9511
cd4_t_cell,no,34.9504
cd4_t_cell,no,34.5914
cd4_t_cell,no,36.9159
cd4_t_cell,no,35.4193
cd4_t_cell,no,30.7903
cd4_t_cell,no,26.5754
cd4_t_cell,no,31.2550
cd4_t_cell,no,32.5290
cd4_t_cell,no,32.4770
cd4_t_cell,no,23.5560
cd4_t_cell,no,24.2705
cd4_t_cell,no,29.4038
cd4_t_cell,no,30.0049
cd4_t_cell,no,29.3804
cd4_t_cell,no,31.7238
cd4_t_cell,no,25.6917
cd4_t_cell,no,21.2458
cd4_t_cell,no,32.1412
cd4_t_cell,no,30.0204
cd4_t_cell,no,38.7056
cd4_t_cell,no,24.3114
cd4_t_cell,no,27.5022
cd4_t_cell,no,28.3599
cd4_t_cell,no,31.6109
cd4_t_cell,no,25.5741
cd4_t_cell,no,27.8200
cd4_t_cell,no,28.1320
cd4_t_cell,no,26.0676
cd4_t_cell,no,26.8373
cd4_t_cell,no,35.0763
cd4_t_cell,no,36.2923
cd4_t_cell,no,28.9229
cd4_t_cell,no,31.0190
cd4_t_cell,no,17.5018
cd4_t_cell,no,31.1109
cd4_t_cell,no,34.2553
cd4_t_cell,no,28.2534
cd4_t_cell,no,24.1409
cd4_t_cell,no,29.3264
cd4_t_cell,no,34.9540
cd4_t_cell,no,31.0884
cd4_t_cell,no,35.0508
cd4_t_cell,no,36.8457
cd4_t_cell,no,25.9087
cd4_t_cell,no,29.3233
cd4_t_cell,no,29.2502
cd4_t_cell,no,31.0959
cd4_t_cell,no,26.1305
cd4_t_cell,no,33.5807
cd4_t_cell,no,28.2177
cd4_t_cell,no,24.5226
cd4_t_cell,no,25.7444
cd4_t_cell,no,33.1594
cd4_t_cell,no,31.5067
cd4_t_cell,no,23.1293
cd4_t_cell,no,29.8775
cd4_t_cell,no,24.5997
cd4_t_cell,no,28.5010
cd4_t_cell,no,31.1869
cd4_t_cell,no,30.2217
cd4_t_cell,no,30.5885
cd4_t_cell,no,29.5410
cd4_t_cell,no,29.1500
cd4_t_cell,no,24.9736
cd4_t_cell,no,39.4698
cd4_t_cell,no,32.1323
cd4_t_cell,no,30.8193
cd8_t_cell,yes,27.8296
cd8_t_cell,yes,22.4077
cd8_t_cell,yes,24.8348
cd8_t_cell,yes,20.6753
cd8_t_cell,yes,31.1396
cd8_t_cell,yes,21.0986
cd8_t_cell,yes,32.9248
cd8_t_cell,yes,22.4149
cd8_t_cell,yes,30.6599
cd8_t_cell,yes,25.2696
cd8_t_cell,yes,21.5846
cd8_t_cell,yes,17.7783
cd8_t_cell,yes,27.6211
cd8_t_cell,yes,27.1388
cd8_t_cell,yes,34.0393
cd8_t_cell,yes,17.2623
cd8_t_cell,yes,19.1760
cd8_t_cell,yes,37.0154
cd8_t_cell,yes,32.1710
cd8_t_cell,yes,24.7418
cd8_t_cell,yes,25.5553
cd8_t_cell,yes,33.4651
cd8_t_cell,yes,26.8668
cd8_t_cell,yes,25.0775
cd8_t_cell,yes,23.6735
cd8_t_cell,yes,25.0412
cd8_t_cell,yes,14.6118
cd8_t_cell,yes,22.4805
cd8_t_cell,yes,25.8656
cd8_t_cell,yes,21.4495
cd8_t_cell,yes,21.7080
cd8_t_cell,yes,15.9441
cd8_t_cell,yes,18.8997
cd8_t_cell,yes,34.6205
cd8_t_cell,yes,24.1200
cd8_t_cell,yes,22.2620
cd8_t_cell,yes,23.6591
cd8_t_cell,yes,30.1672
cd8_t_cell,yes,29.0401
cd8_t_cell,yes,27.2153
cd8_t_cell,yes,27.7538
cd8_t_cell,yes,27.6688
cd8_t_cell,yes,22.2275
cd8_t_cell,yes,23.1754
cd8_t_cell,yes,28.9064
cd8_t_cell,yes,18.8252
cd8_t_cell,yes,25.6478
cd8_t_cell,yes,25.1507
cd8_t_cell,yes,17.1371
cd8_t_cell,yes,23.7675
cd8_t_cell,yes,29.9804
cd8_t_cell,yes,21.5506
cd8_t_cell,yes,21.2022
cd8_t_cell,yes,30.6100
cd8_t_cell,yes,24.2156
cd8_t_cell,yes,18.3827
cd8_t_cell,yes,31.3001
cd8_t_cell,yes,27.4332
cd8_t_cell,yes,27.2716
cd8_t_cell,yes,24.4309
cd8_t_cell,yes,27.3454
cd8_t_cell,yes,26.5814
cd8_t_cell,yes,27.5828
cd8_t_cell,yes,19.3929
cd8_t_cell,yes,22.9626
cd8_t_cell,yes,19.7406
cd8_t_cell,yes,22.2123
cd8_t_cell,yes,34.7964
cd8_t_cell,yes,28.8329
cd8_t_cell,yes,23.9170
cd8_t_cell,yes,26.7812
cd8_t_cell,yes,24.7280
cd8_t_cell,yes,27.9326
cd8_t_cell,yes,18.0050
cd8_t_cell,yes,20.9620
cd8_t_cell,yes,14.6145
cd8_t_cell,yes,27.6565
cd8_t_cell,yes,26.8890
cd8_t_cell,yes,26.6966
cd8_t_cell,yes,27.7033
cd8_t_cell,yes,19.7386
cd8_t_cell,yes,32.4787
cd8_t_cell,yes,23.3491
cd8_t_cell,yes,26.2215
cd8_t_cell,yes,28.1329
cd8_t_cell,yes,22.0277
cd8_t_cell,yes,25.1732
cd8_t_cell,yes,20.2333
cd8_t_cell,yes,16.2032
cd8_t_cell,yes,22.3648
cd8_t_cell,yes,35.8787
cd8_t_cell,yes,21.3652
cd8_t_cell,yes,30.1296
cd8_t_cell,yes,30.3032
cd8_t_cell,yes,31.8345
cd8_t_cell,yes,26.9151
cd8_t_cell,yes,32.7142
cd8_t_cell,yes,21.1073
cd8_t_cell,yes,32.2965
cd8_t_cell,yes,16.9627
cd8_t_cell,yes,23.9797
cd8_t_cell,yes,20.2831
cd8_t_cell,yes,20.4354
cd8_t_cell,yes,22.6601
cd8_t_cell,yes,25.3000
cd8_t_cell,yes,22.1490
cd8_t_cell,yes,20.2593
cd8_t_cell,yes,18.9751
cd8_t_cell,yes,29.9303
cd8_t_cell,yes,22.3574
cd8_t_cell,yes,26.7875
cd8_t_cell,yes,29.4535
cd8_t_cell,yes,21.6134
cd8_t_cell,yes,19.9907
cd8_t_cell,yes,24.1814
cd8_t_cell,yes,26.9321
cd8_t_cell,yes,26.6238
cd8_t_cell,yes,20.9517
cd8_t_cell,yes,23.3944
cd8_t_cell,yes,27.8775
cd8_t_cell,yes,31.5339
cd8_t_cell,yes,28.5866
cd8_t_cell,yes,31.1290
cd8_t_cell,yes,27.0206
cd8_t_cell,yes,20.8450
cd8_t_cell,yes,22.3133
cd8_t_cell,yes,24.1216
cd8_t_cell,yes,29.4879
cd8_t_cell,yes,17.2712
cd8_t_cell,yes,23.6399
cd8_t_cell,yes,27.8298
cd8_t_cell,yes,27.4253
cd8_t_cell,yes,22.1922
cd8_t_cell,yes,19.2947
cd8_t_cell,yes,32.1071
cd8_t_cell,yes,29.2863
cd8_t_cell,yes,24.2870
cd8_t_cell,yes,33.5639
cd8_t_cell,yes,20.3648
cd8_t_cell,yes,23.8826
cd8_t_cell,yes,34.8195
cd8_t_cell,yes,21.7746
cd8_t_cell,yes,27.4556
cd8_t_cell,yes,25.5364
cd8_t_cell,yes,27.0321
cd8_t_cell,yes,14.9626
cd8_t_cell,yes,33.0128
cd8_t_cell,yes,26.2836
cd8_t_cell,yes,23.2429
cd8_t_cell,yes,19.1960
cd8_t_cell,yes,23.6276
cd8_t_cell,yes,23.8536
cd8_t_cell,yes,28.4419
cd8_t_cell,yes,21.3304
cd8_t_cell,yes,27.3521
cd8_t_cell,yes,29.1507
cd8_t_cell,yes,20.4900
cd8_t_cell,yes,19.6931
cd8_t_cell,yes,23.4812
cd8_t_cell,yes,29.1710
cd8_t_cell,yes,26.6010
cd8_t_cell,yes,21.6212
cd8_t_cell,yes,26.0212
cd8_t_cell,yes,23.0132
cd8_t_cell,yes,17.8488
cd8_t_cell,yes,25.6440
cd8_t_cell,yes,38.5208
cd8_t_cell,yes,30.5529
cd8_t_cell,yes,22.4374
cd8_t_cell,yes,27.5402
cd8_t_cell,yes,35.1376
cd8_t_cell,yes,26.6839
cd8_t_cell,yes,23.5919
cd8_t_cell,yes,20.6409
cd8_t_cell,yes,30.1661
cd8_t_cell,yes,30.1317
cd8_t_cell,yes,27.8632
cd8_t_cell,yes,19.8960
cd8_t_cell,yes,15.5007
cd8_t_cell,yes,21.4737
cd8_t_cell,yes,15.7555
cd8_t_cell,yes,23.4704
cd8_t_cell,yes,19.7688
cd8_t_cell,yes,19.5682
cd8_t_cell,yes,19.3834
cd8_t_cell,yes,19.7937
cd8_t_cell,yes,17.9287
cd8_t_cell,yes,18.2963
cd8_t_cell,yes,24.2005
cd8_t_cell,yes,27.7188
cd8_t_cell,yes,30.8447
cd8_t_cell,yes,21.6384
cd8_t_cell,yes,25.6565
cd8_t_cell,yes,22.0376
cd8_t_cell,yes,21.5934
cd8_t_cell,yes,30.1584
cd8_t_cell,yes,23.2357
cd8_t_cell,yes,23.1025
cd8_t_cell,yes,20.0768
cd8_t_cell,yes,31.7385
cd8_t_cell,yes,23.0692
cd8_t_cell,yes,25.9521
cd8_t_cell,yes,27.9463
cd8_t_cell,yes,27.8861
cd8_t_cell,yes,26.2932
cd8_t_cell,yes,29.7789
cd8_t_cell,yes,25.4304
cd8_t_cell,yes,19.4359
cd8_t_cell,yes,23.4005
cd8_t_cell,yes,29.7234
cd8_t_cell,yes,15.7504
cd8_t_cell,yes,31.2450
cd8_t_cell,yes,24.5080
cd8_t_cell,yes,14.5108
cd8_t_cell,yes,32.6402
cd8_t_cell,yes,31.5065
cd8_t_cell,yes,35.6685
cd8_t_cell,yes,25.8598
cd8_t_cell,yes,25.2571
cd8_t_cell,yes,26.3826
cd8_t_cell,yes,20.0575
cd8_t_cell,yes,24.3104
cd8_t_cell,yes,17.9820
cd8_t_cell,yes,18.8227
cd8_t_cell,yes,23.7096
cd8_t_cell,yes,18.0939
cd8_t_cell,yes,29.2811
cd8_t_cell,yes,28.0214
cd8_t_cell,yes,33.3037
cd8_t_cell,yes,26.7010
cd8_t_cell,yes,26.6171
cd8_t_cell,yes,20.0862
cd8_t_cell,yes,23.0947
cd8_t_cell,yes,22.3676
cd8_t_cell,yes,28.3089
cd8_t_cell,yes,29.6583
cd8_t_cell,yes,27.7578
cd8_t_cell,yes,22.4345
cd8_t_cell,yes,21.8030
cd8_t_cell,yes,19.5207
cd8_t_cell,yes,25.9915
cd8_t_cell,yes,28.1373
cd8_t_cell,yes,21.0280
cd8_t_cell,yes,22.1762
cd8_t_cell,yes,21.8028
cd8_t_cell,yes,23.0640
cd8_t_cell,yes,20.8410
cd8_t_cell,yes,20.2867
cd8_t_cell,yes,17.4269
cd8_t_cell,yes,14.7317
cd8_t_cell,yes,28.6747
cd8_t_cell,yes,24.2681
cd8_t_cell,yes,27.9941
cd8_t_cell,yes,19.6864
cd8_t_cell,yes,30.1807
cd8_t_cell,yes,28.8102
cd8_t_cell,yes,23.0179
cd8_t_cell,yes,26.8535
cd8_t_cell,yes,30.3437
cd8_t_cell,yes,26.1223
cd8_t_cell,yes,18.1111
cd8_t_cell,yes,14.7017
cd8_t_cell,yes,19.5303
cd8_t_cell,yes,23.3867
cd8_t_cell,yes,22.9062
cd8_t_cell,yes,17.3189
cd8_t_cell,yes,20.8321
cd8_t_cell,yes,33.2556
cd8_t_cell,yes,26.6319
cd8_t_cell,yes,39.5799
cd8_t_cell,yes,23.0809
cd8_t_cell,yes,31.0151
cd8_t_cell,yes,25.8261
cd8_t_cell,yes,19.1063
cd8_t_cell,yes,21.6655
cd8_t_cell,yes,28.2079
cd8_t_cell,yes,20.7843
cd8_t_cell,yes,28.0440
cd8_t_cell,yes,39.3520
cd8_t_cell,yes,28.8738
cd8_t_cell,yes,21.0885
cd8_t_cell,yes,26.9932
cd8_t_cell,yes,31.4600
cd8_t_cell,yes,20.4326
cd8_t_cell,yes,20.9497
cd8_t_cell,yes,24.6203
cd8_t_cell,yes,30.0764
cd8_t_cell,yes,20.8887
cd8_t_cell,yes,23.8808
cd8_t_cell,yes,26.2011
cd8_t_cell,yes,26.9902
cd8_t_cell,yes,27.4155
cd8_t_cell,yes,23.3121
cd8_t_cell,yes,21.3878
cd8_t_cell,yes,17.7592
cd8_t_cell,yes,25.9350
cd8_t_cell,yes,22.9223
cd8_t_cell,yes,26.2033
cd8_t_cell,yes,22.5061
cd8_t_cell,yes,30.3422
cd8_t_cell,yes,21.0050
cd8_t_cell,yes,23.2161
cd8_t_cell,yes,26.5492
cd8_t_cell,yes,21.3702
cd8_t_cell,yes,27.5285
cd8_t_cell,yes,21.9910
cd8_t_cell,yes,20.8459
cd8_t_cell,yes,27.3261
cd8_t_cell,yes,20.9094
cd8_t_cell,yes,23.5423
cd8_t_cell,yes,25.8671
cd8_t_cell,yes,28.0684
cd8_t_cell,yes,19.5431
cd8_t_cell,yes,30.7242
cd8_t_cell,yes,27.1979
cd8_t_cell,yes,26.1962
cd8_t_cell,yes,35.7142
cd8_t_cell,yes,20.2907
cd8_t_cell,yes,19.9610
cd8_t_cell,yes,23.0040
cd8_t_cell,yes,20.2428
cd8_t_cell,yes,14.6894
cd8_t_cell,yes,28.1112
cd8_t_cell,yes,21.9481
cd8_t_cell,yes,28.7941
cd8_t_cell,yes,25.1931
cd8_t_cell,yes,25.8620
cd8_t_cell,yes,21.8937
cd8_t_cell,yes,19.7216
cd8_t_cell,yes,27.9301
cd8_t_cell,yes,34.2086
cd8_t_cell,yes,23.5622
cd8_t_cell,yes,27.9489
cd8_t_cell,yes,17.1028
cd8_t_cell,yes,25.1701
cd8_t_cell,yes,16.5175
cd8_t_cell,yes,20.5597
cd8_t_cell,yes,18.7808
cd8_t_cell,yes,18.0646
cd8_t_cell,yes,28.6305
cd8_t_cell,yes,22.4352
cd8_t_cell,yes,31.2664
cd8_t_cell,yes,18.2608
cd8_t_cell,yes,17.3642
cd8_t_cell,yes,28.8612
cd8_t_cell,yes,31.9635
cd8_t_cell,yes,23.8568
cd8_t_cell,yes,26.3881
cd8_t_cell,yes,18.7918
cd8_t_cell,yes,22.2288
cd8_t_cell,yes,32.5841
cd8_t_cell,yes,11.2854
cd8_t_cell,yes,28.5679
cd8_t_cell,yes,26.3588
cd8_t_cell,yes,25.4932
cd8_t_cell,yes,20.4711
cd8_t_cell,yes,28.1611
cd8_t_cell,yes,24.1062
cd8_t_cell,yes,20.0655
cd8_t_cell,yes,20.1238
cd8_t_cell,yes,24.0175
cd8_t_cell,yes,29.1953
cd8_t_cell,yes,17.5608
cd8_t_cell,yes,37.3029
cd8_t_cell,yes,35.0909
cd8_t_cell,yes,20.6455
cd8_t_cell,yes,32.3335
cd8_t_cell,yes,22.6820
cd8_t_cell,yes,24.6160
cd8_t_cell,yes,24.6952
cd8_t_cell,yes,18.3892
cd8_t_cell,yes,29.2811
cd8_t_cell,yes,27.3709
cd8_t_cell,yes,29.5916
cd8_t_cell,yes,26.6420
cd8_t_cell,yes,25.4361
cd8_t_cell,yes,30.6310
cd8_t_cell,yes,20.5735
cd8_t_cell,yes,28.8284
cd8_t_cell,yes,20.9749
cd8_t_cell,yes,13.8165
cd8_t_cell,yes,21.7087
cd8_t_cell,yes,28.0785
cd8_t_cell,yes,19.1926
cd8_t_cell,yes,26.0747
cd8_t_cell,yes,31.8239
cd8_t_cell,yes,20.0130
cd8_t_cell,yes,21.9827
cd8_t_cell,yes,24.9497
cd8_t_cell,yes,21.8124
cd8_t_cell,yes,28.1991
cd8_t_cell,yes,24.8335
cd8_t_cell,yes,25.9420
cd8_t_cell,yes,23.0577
cd8_t_cell,yes,28.6038
cd8_t_cell,yes,29.6206
cd8_t_cell,yes,28.1438
cd8_t_cell,yes,17.3344
cd8_t_cell,yes,22.8219
cd8_t_cell,yes,26.5973
cd8_t_cell,yes,18.6457
cd8_t_cell,yes,29.5058
